drivetrain,mpg,fuel_type,mileage,price,brand,year,engine_size,cylinders,transmission_type,gears,boost,model,price_log,boost_supercharged,boost_turbo,transmission_type_manual,brand_BMW,brand_Merc,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,drivetrain_FWD,drivetrain_RWD
AWD,26.5,Gasoline,35461,32890.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, A6 2.0T Premium quattro,10.400923939183103,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,97663,19995.0,Audi,2016,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Prestige,9.90323752128092,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,27191,40796.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.616339316370407,0,1,0,0,0,0,1,0,0,0
FWD,30.5,Gasoline,29610,26288.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A3 2.0T Premium,10.17686784027705,0,1,0,0,0,0,1,0,1,0
AWD,25.0,Gasoline,32195,33991.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.43385106267516,0,1,0,0,0,0,1,0,0,0
AWD,22.5,Hybrid,13364,119895.0,Audi,2020,4.0,8.0,automatic,8.0,none, S8 4.0T,11.69437163872823,0,0,0,0,0,0,0,1,0,0
AWD,19.0,Gasoline,84083,21899.0,Audi,2014,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,9.99419625266159,1,0,0,0,0,0,1,0,0,0
FWD,24.0,Gasoline,37899,29482.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium,10.291535186607224,0,1,0,0,0,0,1,0,1,0
AWD,25.5,Gasoline,35617,64995.0,Audi,2019,3.0,6.0,automatic,7.0,turbo, A7 3.0T Prestige,11.08206562284212,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,14046,54495.0,Audi,2020,3.0,6.0,automatic,7.0,turbo, A6 55 Premium Plus,10.905864233323411,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,27287,34882.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.459726215828614,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,14323,48993.0,Audi,2021,2.0,4.0,automatic,7.0,turbo, Q5 45 Premium,10.799432709744853,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,31215,47000.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, A7 3.0T Premium Plus,10.757902880692196,1,0,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,1000,52825.0,Audi,2021,2.0,4.0,automatic,7.0,none, Q5 45 Premium,10.874739842484258,0,0,0,0,0,0,1,0,0,0
AWD,28.5,Gasoline,26840,36995.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.518538047359652,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,43107,29900.0,Audi,2012,4.2,8.0,automatic,8.0,none, A8 L 4.2 quattro,10.305613759378778,0,0,0,0,0,0,1,0,0,0
AWD,16.5,Gasoline,39873,105000.0,Audi,2010,5.2,10.0,automatic,6.0,none, R8 5.2 quattro,11.56171562913966,0,0,0,0,0,0,1,0,0,0
AWD,12.5,Gasoline,60853,36499.0,Audi,2017,3.0,6.0,automatic,8.0,none, Q7 3.0T Premium Plus,10.505040141934996,0,0,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,53954,41990.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium Plus,10.64518677367824,0,1,0,0,0,0,1,0,0,0
AWD,23.5,Gasoline,42809,45881.0,Audi,2017,4.0,8.0,automatic,8.0,turbo, A8 L 4.0T Sport,10.733806366995315,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,32306,60998.0,Audi,2019,3.0,6.0,automatic,7.0,turbo, A7 3.0T Prestige,11.0185963557327,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,23165,37268.0,Audi,2020,2.0,4.0,automatic,8.0,turbo, Q3 45 S line Premium,10.525890328570316,0,1,0,0,0,0,1,0,0,0
FWD,32.0,Gasoline,37759,26389.0,Audi,2017,2.0,4.0,automatic,7.0,turbo, A4 Season of ,10.180702535638066,0,1,0,0,0,0,1,0,1,0
AWD,14.5,Gasoline,53138,31499.0,Audi,2016,2.0,4.0,automatic,8.0,turbo, A5 Premium Plus,10.357711078278063,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,41994,48799.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.795465099828,1,0,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,39355,24880.0,Audi,2015,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium,10.121819546853116,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,21744,55585.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium,10.925668659667716,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,25546,34564.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium,10.45056795696129,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,33888,35989.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium,10.49096861519108,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,79487,19789.0,Audi,2015,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,9.892881506748903,0,1,0,0,0,0,1,0,0,0
FWD,83.0,Hybrid,10337,32590.0,Audi,2018,1.4,4.0,automatic,6.0,turbo, A3 e-tron 1.4T Premium,10.391760771831608,0,1,0,0,0,0,0,1,1,0
AWD,19.5,Gasoline,17771,69990.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Premium,11.156107653683586,0,1,0,0,0,0,1,0,0,0
FWD,28.0,Gasoline,89108,14191.0,Audi,2015,1.8,4.0,automatic,6.0,turbo, A3 1.8T Premium,9.560363239834537,0,1,0,0,0,0,1,0,1,0
AWD,24.5,Gasoline,23046,46900.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.75577295443437,0,1,0,0,0,0,1,0,0,0
AWD,27.5,Gasoline,43050,21950.0,Audi,2017,2.0,4.0,automatic,6.0,turbo, A3 2.0T Premium,9.996522418503318,0,1,0,0,0,0,1,0,0,0
AWD,18.0,Gasoline,9591,94997.0,Audi,2020,4.0,8.0,automatic,8.0,turbo, SQ7 4.0T Premium Plus,11.461600591136683,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,39703,38963.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A5 2.0T Prestige,10.570367756845354,0,1,0,0,0,0,1,0,0,0
AWD,11.0,Gasoline,75586,26987.0,Audi,2015,3.0,6.0,automatic,8.0,none, Q7 3.0T Premium Plus,10.203110547555555,0,0,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,106240,23999.0,Audi,2013,3.0,6.0,automatic,8.0,supercharged, A7 3.0T Prestige quattro,10.085767441795335,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,22674,46450.0,Audi,2019,2.0,4.0,automatic,8.0,turbo, Q7 45 Premium,10.746131744241984,0,1,0,0,0,0,1,0,0,0
FWD,24.0,Gasoline,46060,27990.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium,10.2396025825095,0,1,0,0,0,0,1,0,1,0
AWD,23.0,Hybrid,32935,69991.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, A8 L 3.0T,11.15612194133691,0,1,0,0,0,0,0,1,0,0
AWD,22.0,Gasoline,48231,25590.0,Audi,2013,3.0,6.0,automatic,8.0,supercharged, Q5 3.0T Prestige,10.149956929153834,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,22946,36000.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.491274217438248,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,22043,49770.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium Plus,10.8151676718526,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,32495,45911.0,Audi,2019,2.0,4.0,automatic,8.0,turbo, Q7 45 Premium,10.734460018752944,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,76525,25688.0,Audi,2015,3.0,6.0,automatic,8.0,supercharged, Q5 3.0T Premium Plus,10.153779235769347,1,0,0,0,0,0,1,0,0,0
AWD,20.0,Gasoline,17687,58991.0,Audi,2018,4.0,8.0,automatic,7.0,turbo, S6 4.0T Premium Plus,10.985140168879203,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,40585,37995.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.545209851103886,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,37947,33900.0,Audi,2016,2.0,4.0,automatic,8.0,turbo, A5 2.0T Premium Plus,10.431170293368542,0,1,0,0,0,0,1,0,0,0
AWD,27.0,Gasoline,46830,27995.0,Audi,2015,2.0,4.0,automatic,6.0,turbo, S3 2.0T Premium Plus,10.239781201782993,0,1,0,0,0,0,1,0,0,0
AWD,73.5,Electric,7456,61990.0,Audi,2019,0.0,0.0,automatic,1.0,none, e-tron Premium Plus,11.034728360695963,0,0,0,0,0,1,0,0,0,0
AWD,25.5,Gasoline,43896,39941.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S4 3.0T Premium Plus,10.595158644212706,0,1,0,0,0,0,1,0,0,0
AWD,73.5,Electric,25816,61000.0,Audi,2019,0.0,0.0,automatic,1.0,none, e-tron Prestige,11.018629143155447,0,0,0,0,0,1,0,0,0,0
AWD,22.0,Gasoline,43645,50990.0,Audi,2019,3.0,6.0,automatic,8.0,none, Q7 55 Premium,10.839384814049202,0,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,44672,38650.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.562302054015568,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,31229,49793.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.81562969088395,1,0,0,0,0,0,1,0,0,0
FWD,28.0,Gasoline,51083,19300.0,Audi,2016,1.8,4.0,automatic,6.0,turbo, A3 1.8T Premium,9.867860374892976,0,1,0,0,0,0,1,0,1,0
AWD,27.0,Gasoline,91333,24440.0,Audi,2015,2.0,4.0,automatic,6.0,turbo, S3 2.0T Prestige,10.103976413285531,0,1,0,0,0,0,1,0,0,0
AWD,23.5,Gasoline,81302,26590.0,Audi,2017,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,10.188290484237063,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,28420,45990.0,Audi,2018,3.0,4.0,automatic,7.0,none, SQ5 3.0T Premium Plus,10.73617926053397,0,0,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,36748,34944.0,Audi,2014,3.0,6.0,automatic,7.0,supercharged, S5 3.0T Premium Plus quattro,10.461502059104577,1,0,0,0,0,0,1,0,0,0
FWD,32.0,Gasoline,30124,29591.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T ultra Premium,10.295225540024292,0,1,0,0,0,0,1,0,1,0
AWD,25.5,Gasoline,30116,60900.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, S5 3.0T Prestige,11.016988453697987,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,58124,13995.0,Audi,2003,1.8,4.0,manual,6.0,turbo, TT Roadster quattro,9.546455401949554,0,1,1,0,0,0,1,0,0,0
AWD,22.5,Gasoline,18382,72995.0,Audi,2019,2.9,6.0,automatic,8.0,turbo, RS 5 2.9T,11.19814622463408,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,114140,13770.0,Audi,2013,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,9.5302475917227,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,44639,41343.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Prestige,10.629658399543256,1,0,0,0,0,0,1,0,0,0
AWD,20.5,Gasoline,136053,14795.0,Audi,2011,3.0,6.0,automatic,6.0,none, Q5 3.2 Premium Plus,9.60204456483431,0,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,34039,34998.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.463046195981692,0,1,0,0,0,0,1,0,0,0
FWD,28.0,Gasoline,100265,14998.0,Audi,2014,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium,9.615672137861337,0,1,0,0,0,0,1,0,1,0
AWD,25.5,Gasoline,10010,44995.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, S3 2.0T Premium Plus,10.714306651468048,0,1,0,0,0,0,1,0,0,0
AWD,27.0,Gasoline,7147,52900.0,Audi,2021,2.0,4.0,automatic,7.0,none, A6 45 quattro Sport Premium,10.876158617846391,0,0,0,0,0,0,1,0,0,0
AWD,22.5,Gasoline,42932,26000.0,Audi,2015,3.0,6.0,automatic,8.0,supercharged, A6 3.0T Premium Plus,10.16585181700362,1,0,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,22101,32277.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium,10.38211018126202,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,43208,29952.0,Audi,2016,3.0,6.0,automatic,8.0,supercharged, Q5 3.0T Premium Plus,10.30735137927732,1,0,0,0,0,0,1,0,0,0
FWD,27.5,Gasoline,61355,17999.0,Audi,2016,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium Plus,9.79807147977948,0,1,0,0,0,0,1,0,1,0
AWD,29.0,Gasoline,48108,35980.0,Audi,2018,2.0,4.0,automatic,7.0,none, A5 2.0T Premium Plus,10.490718507504525,0,0,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,45694,33990.0,Audi,2016,3.0,6.0,manual,6.0,supercharged, S5 3.0T Premium Plus,10.433821642690162,1,0,1,0,0,0,1,0,0,0
AWD,21.5,Gasoline,26640,45978.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium Plus,10.73591830019846,0,1,0,0,0,0,1,0,0,0
FWD,29.0,Gasoline,39693,27998.0,Audi,2017,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.23988835803477,0,1,0,0,0,0,1,0,1,0
AWD,15.5,Gasoline,43028,79790.0,Audi,2010,4.2,8.0,automatic,6.0,none, R8 4.2 quattro,11.287153462302326,0,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,26038,46990.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.757690092096862,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,33811,33000.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.404262840448617,0,1,0,0,0,0,1,0,0,0
AWD,26.5,Gasoline,40242,29990.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, A6 2.0T Premium Plus,10.308619271743057,0,1,0,0,0,0,1,0,0,0
AWD,27.0,Gasoline,69810,25973.0,Audi,2015,2.0,4.0,automatic,6.0,turbo, S3 2.0T Premium Plus,10.16481281589039,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,22400,42990.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.668722809490328,1,0,0,0,0,0,1,0,0,0
AWD,18.0,Gasoline,9457,97639.0,Audi,2021,4.0,8.0,automatic,8.0,turbo, SQ7 4.0T,11.48903228275023,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,35794,40800.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium,10.616437360392252,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,29223,59950.0,Audi,2019,3.0,6.0,automatic,8.0,supercharged, Q7 55 Prestige,11.00126616045566,1,0,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,15849,42990.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Premium Plus,10.668722809490328,0,1,0,0,0,0,1,0,0,0
AWD,83.0,Hybrid,16704,51995.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, Q5 e 55 Premium,10.858902839094332,0,1,0,0,0,0,0,1,0,0
AWD,22.0,Gasoline,40058,59932.0,Audi,2019,3.0,6.0,automatic,8.0,supercharged, Q7 55 Prestige,11.000965865163035,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,26793,65998.0,Audi,2018,2.9,6.0,automatic,8.0,none, RS 5 2.9T,11.097379717519113,0,0,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,88307,17995.0,Audi,2014,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium,9.79784922051313,0,1,0,0,0,0,1,0,0,0
AWD,73.5,Electric,7840,65991.0,Audi,2019,0.0,0.0,automatic,1.0,none, e-tron quattro Premium Plus,11.097273648073832,0,0,0,0,0,1,0,0,0,0
AWD,23.5,Diesel,136656,19500.0,Audi,2013,3.0,6.0,automatic,8.0,turbo, Q7 3.0 TDI Premium,9.87816974455184,0,1,0,0,0,0,0,0,0,0
AWD,25.0,Gasoline,34788,39400.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, Q5 45 Premium,10.581521095286025,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,32802,43999.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Prestige,10.691922185369403,0,1,0,0,0,0,1,0,0,0
AWD,12.0,Gasoline,46613,53499.0,Audi,2018,4.0,8.0,automatic,7.0,turbo, S6 Prestige,10.887418241120622,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,9289,71981.0,Audi,2019,3.0,6.0,automatic,7.0,turbo, A7 3.0T Prestige,11.184157474284504,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,168013,6299.0,Audi,2012,2.0,4.0,automatic,6.0,turbo, A3 2.0T Premium quattro,8.74814616962193,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,382,41420.0,Audi,2021,2.0,4.0,automatic,7.0,none, Q3 45 S line Premium,10.631519134949576,0,0,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,2832,69988.0,Audi,2021,3.0,6.0,automatic,8.0,turbo, S4 3.0T Premium Plus,11.15607907776451,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,59320,26850.0,Audi,2013,3.0,6.0,automatic,8.0,supercharged, A8 3.0T quattro,10.19802109993701,1,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,44120,33996.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.433998149618516,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,13382,55818.0,Audi,2019,3.0,6.0,automatic,7.0,turbo, A6 55 Premium,10.929851676996613,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,12020,48791.0,Audi,2021,2.0,4.0,automatic,7.0,turbo, Q5 45 Premium,10.79530114860312,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,11941,37995.0,Audi,2020,2.0,4.0,automatic,8.0,turbo, Q3 45 Premium,10.545209851103886,0,1,0,0,0,0,1,0,0,0
AWD,28.5,Gasoline,24137,42990.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.668722809490328,0,1,0,0,0,0,1,0,0,0
AWD,26.5,Gasoline,72655,20811.0,Audi,2015,2.0,4.0,automatic,8.0,turbo, A4 2.0T Premium Plus,9.94323697205341,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,39009,35012.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.463446138852328,0,1,0,0,0,0,1,0,0,0
FWD,32.0,Gasoline,26606,29987.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Tech ultra Premium,10.308519233394938,0,1,0,0,0,0,1,0,1,0
FWD,83.0,Hybrid,19733,35990.0,Audi,2018,1.4,4.0,automatic,6.0,turbo, A3 e-tron 1.4T Premium,10.490996401073076,0,1,0,0,0,0,0,1,1,0
AWD,25.0,Gasoline,27968,41995.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Tech Premium,10.645305842559727,0,1,0,0,0,0,1,0,0,0
AWD,20.0,Gasoline,52847,52999.0,Audi,2018,4.0,8.0,automatic,7.0,turbo, S7 4.0T Premium Plus,10.878028324431728,0,1,0,0,0,0,1,0,0,0
AWD,27.5,Gasoline,12630,38898.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, A3 2.0T Premium,10.56869811440305,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,17773,47888.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium Plus,10.77662023009248,0,1,0,0,0,0,1,0,0,0
AWD,27.5,Gasoline,10003,33991.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, A3 2.0T Premium,10.43385106267516,0,1,0,0,0,0,1,0,0,0
AWD,21.5,Gasoline,47709,44998.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, SQ5 3.0T Premium Plus,10.714373323320329,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,38916,39991.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A5 2.0T Premium Plus,10.596409707779776,0,1,0,0,0,0,1,0,0,0
AWD,24.5,Gasoline,21052,43327.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, Q5 2.0T Prestige,10.676531276241942,0,1,0,0,0,0,1,0,0,0
AWD,27.0,Gasoline,11413,49995.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, TT 2.0T,10.819678279409947,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,19449,48900.0,Audi,2018,2.0,4.0,automatic,8.0,turbo, Q7 2.0T Premium Plus,10.797532675462964,0,1,0,0,0,0,1,0,0,0
AWD,29.0,Gasoline,41746,28655.0,Audi,2018,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.263083226985838,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,35834,43250.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S5 3.0T Premium Plus,10.674752512360026,0,1,0,0,0,0,1,0,0,0
AWD,23.0,Gasoline,125977,6593.0,Audi,2008,2.0,4.0,automatic,6.0,turbo, A4 2.0T quattro,8.7937637591133,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,68456,18999.0,Audi,2015,3.0,6.0,automatic,8.0,supercharged, Q5 3.0T Premium Plus,9.85214162518454,1,0,0,0,0,0,1,0,0,0
AWD,19.5,Gasoline,31954,71500.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, Q8 3.0T Prestige,11.177452728682098,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,33016,47900.0,Audi,2018,3.0,6.0,automatic,8.0,turbo, S5 3.0T Prestige,10.776870783399009,0,1,0,0,0,0,1,0,0,0
AWD,28.5,Gasoline,40523,23990.0,Audi,2016,2.0,4.0,automatic,8.0,turbo, A3 2.0T Premium,10.08539235583374,0,1,0,0,0,0,1,0,0,0
AWD,24.0,Gasoline,110121,15118.0,Audi,2013,2.0,4.0,automatic,8.0,turbo, Q5 2.0T Premium Plus,9.62364136585212,0,1,0,0,0,0,1,0,0,0
FWD,30.5,Gasoline,37236,31988.0,Audi,2019,2.0,4.0,automatic,7.0,turbo, A4 2.0T Premium Plus,10.37311611145178,0,1,0,0,0,0,1,0,1,0
AWD,21.0,Gasoline,194151,5995.0,Audi,2008,3.1,6.0,automatic,6.0,none, A6 3.2 quattro,8.698681067461614,0,0,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,26335,45180.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, S4 3.0T Premium Plus,10.718409790021994,0,1,0,0,0,0,1,0,0,0
FWD,24.0,Gasoline,36864,31050.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium Plus,10.343354087361623,0,1,0,0,0,0,1,0,1,0
AWD,24.0,Gasoline,56547,24899.0,Audi,2016,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium Plus,10.122582921003769,0,1,0,0,0,0,1,0,0,0
AWD,20.5,Gasoline,31435,42137.0,Audi,2017,3.0,6.0,automatic,8.0,supercharged, SQ5 3.0T Premium Plus,10.648681493556756,1,0,0,0,0,0,1,0,0,0
AWD,18.5,Gasoline,26533,98600.0,Audi,2014,4.2,8.0,automatic,7.0,none, R8 4.2 Spyder quattro,11.498826540590729,0,0,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,10740,47990.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, Q5 45 Prestige,10.77874793485229,0,1,0,0,0,0,1,0,0,0
AWD,18.5,Gasoline,8173,139840.0,Audi,2021,4.0,8.0,automatic,8.0,turbo, RS 6 Avant 4.0T quattro,11.848254190889362,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,45178,44995.0,Audi,2018,3.0,6.0,automatic,8.0,supercharged, Q7 3.0T Premium Plus,10.714306651468048,1,0,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,40578,60791.0,Audi,2019,3.0,6.0,automatic,8.0,supercharged, Q7 55 Prestige,11.015197030681492,1,0,0,0,0,0,1,0,0,0
FWD,28.0,Gasoline,12569,21974.0,Audi,2015,1.8,4.0,automatic,6.0,turbo, A3 1.8T Premium,9.997615215260826,0,1,0,0,0,0,1,0,1,0
AWD,24.0,Gasoline,35868,26499.0,Audi,2016,2.0,4.0,automatic,6.0,none, Q3 2.0T Premium Plus,10.18486227541324,0,0,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,5572,52900.0,Audi,2021,2.0,4.0,automatic,7.0,turbo, Q5 45 Premium,10.876158617846391,0,1,0,0,0,0,1,0,0,0
AWD,25.5,Gasoline,20066,53995.0,Audi,2019,3.0,6.0,automatic,8.0,turbo, S5 3.0T Premium Plus,10.89664672866686,0,1,0,0,0,0,1,0,0,0
AWD,25.0,Gasoline,95444,14994.0,Audi,2013,2.0,4.0,automatic,8.0,turbo, A6 2.0T Premium Plus quattro,9.615405400063008,0,1,0,0,0,0,1,0,0,0
FWD,24.0,Gasoline,32416,28590.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium,10.260812285316357,0,1,0,0,0,0,1,0,1,0
FWD,31.5,Gasoline,1000,33366.0,Audi,2020,2.0,4.0,automatic,7.0,turbo, A3 2.0T Premium,10.41529269641562,0,1,0,0,0,0,1,0,1,0
AWD,24.0,Gasoline,41944,29971.0,Audi,2018,2.0,4.0,automatic,6.0,turbo, Q3 2.0T Premium Plus,10.307985526454086,0,1,0,0,0,0,1,0,0,0
AWD,20.5,Gasoline,10459,78991.0,Audi,2021,3.0,6.0,automatic,8.0,none, Q8 55 Premium,11.277089200908687,0,0,0,0,0,0,1,0,0,0
AWD,26.0,Gasoline,95695,7940.0,Audi,2007,2.0,4.0,automatic,6.0,turbo, A4 2.0T quattro,8.979668554241181,0,1,0,0,0,0,1,0,0,0
AWD,22.0,Gasoline,26567,51191.0,Audi,2019,3.0,6.0,automatic,8.0,supercharged, Q7 55 Premium Plus,10.843319014326264,1,0,0,0,0,0,1,0,0,0
